disastser_number,declaration_date,year,disaster_type,incident_type,state,place_name,valid_registrations,referrals,approved,approved_amount
1464,5/8/2003,2003,DR,Severe Storms,TN,DeKalb County,48,30,19,"$60,361.70 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Dickson County,22,13,7,"$30,078.38 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Dyer County,437,309,214,"$1,010,373.28 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Fayette County,9,1,1,"$1,799.60 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Gibson County,128,83,66,"$165,361.31 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Giles County,29,25,20,"$88,358.35 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Hamilton County,"1,559","1,208",898,"$4,032,665.12 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Hardeman County,27,18,10,"$18,789.81 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Hardin County,101,69,52,"$343,091.88 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Haywood County,51,18,7,"$7,237.83 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Henderson County,568,322,160,"$617,931.68 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Henry County,80,41,22,"$46,217.47 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Hickman County,31,17,10,"$24,710.68 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Houston County,5,4,3,"$1,911.37 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Humphreys County,6,5,3,"$13,136.83 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Jefferson County,7,2,2,"$5,491.12 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Knox County,167,79,30,"$71,878.86 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Lake County,3,3,2,"$1,788.93 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Lauderdale County,13,10,7,"$14,567.73 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Lawrence County,57,41,27,"$93,471.37 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Lewis County,11,7,6,"$40,984.60 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Lincoln County,32,22,14,"$84,712.36 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Loudon County,13,7,5,"$11,993.62 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Macon County,6,4,3,"$5,792.83 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Madison County,"6,511","4,521","2,862","$10,390,516.40 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Marion County,170,124,84,"$396,659.36 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Marshall County,17,15,12,"$73,657.07 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Maury County,66,48,39,"$249,437.61 "
1464,5/8/2003,2003,DR,Severe Storms,TN,McMinn County,268,206,153,"$535,623.32 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Meigs County,47,37,24,"$59,621.68 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Monroe County,136,110,82,"$221,579.61 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Montgomery County,110,45,22,"$95,467.65 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Morgan County,11,9,6,"$26,527.74 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Obion County,79,41,23,"$44,812.13 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Perry County,18,8,5,"$20,003.32 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Polk County,44,38,20,"$69,075.46 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Rhea County,145,115,72,"$176,018.04 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Roane County,50,35,24,"$74,086.48 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Robertson County,37,14,3,"$6,363.41 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Rutherford County,479,202,81,"$161,255.19 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Sequatchie County,70,55,35,"$93,592.36 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Sevier County,14,13,11,"$58,093.27 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Shelby County,439,208,118,"$159,735.40 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Smith County,13,10,8,"$38,690.05 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Stewart County,14,5,5,"$29,945.96 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Sumner County,56,21,10,"$25,917.81 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Tipton County,58,24,12,"$42,625.87 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Trousdale County,21,10,6,"$16,946.61 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Warren County,58,37,26,"$61,852.88 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Wayne County,203,155,122,"$729,219.69 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Weakley County,79,42,24,"$85,195.90 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Williamson County,162,80,35,"$112,681.39 "
1464,5/8/2003,2003,DR,Severe Storms,TN,Wilson County,30,16,8,"$43,868.21 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Canadian County,56,21,12,"$27,812.09 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Carter County,108,68,40,"$56,951.90 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Cherokee County,13,8,4,"$7,698.30 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Cleveland County,"1,198",627,345,"$974,682.07 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Creek County,15,7,6,"$13,311.18 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Delaware County,45,27,16,"$71,258.52 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Garvin County,25,16,10,"$16,579.31 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Grady County,27,12,5,"$5,684.79 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Kay County,12,9,5,"$24,425.48 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Kingfisher County,14,8,6,"$9,307.75 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Lincoln County,123,55,31,"$47,700.94 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Logan County,7,3,1,"$3,648.06 "
1465,5/10/2003,2003,DR,Severe Storms,OK,McClain County,9,2,0,
1465,5/10/2003,2003,DR,Severe Storms,OK,Muskogee County,83,51,33,"$72,595.65 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Nowata County,16,9,4,"$26,331.22 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Okfuskee County,27,24,16,"$41,966.99 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Oklahoma County,"1,901",593,305,"$670,429.01 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Okmulgee County,29,20,8,"$13,028.69 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Osage County,12,8,6,"$13,151.21 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Pontotoc County,64,17,6,"$9,041.85 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Pottawatomie County,32,15,9,"$20,858.63 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Roger Mills County,60,34,28,"$95,497.50 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Seminole County,19,14,10,"$24,798.03 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Texas County,29,14,7,"$29,272.03 "
1465,5/10/2003,2003,DR,Severe Storms,OK,Washington County,61,35,22,"$29,691.35 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Baldwin County,"1,295","1,005",817,"$1,993,273.62 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Barbour County,28,12,5,"$8,183.66 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Bibb County,3,2,0,
1466,5/12/2003,2003,DR,Severe Storms,AL,Blount County,38,32,26,"$51,165.87 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Bullock County,369,200,162,"$301,152.13 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Calhoun County,157,124,92,"$265,117.53 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Chambers County,107,70,55,"$326,231.42 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Cherokee County,17,11,6,"$10,931.24 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Clarke County,"1,455","1,064",842,"$1,898,178.90 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Clay County,55,39,34,"$98,483.34 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Cleburne County,42,30,21,"$41,858.62 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Colbert County,18,10,7,"$14,184.16 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Coosa County,5,3,1,$686.04 
1466,5/12/2003,2003,DR,Severe Storms,AL,Cullman County,15,9,7,"$20,270.03 "
1466,5/12/2003,2003,DR,Severe Storms,AL,DeKalb County,67,50,37,"$67,849.58 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Escambia County,"1,157",939,754,"$1,078,835.13 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Etowah County,30,24,20,"$38,775.85 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Jackson County,197,148,119,"$505,102.95 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Jefferson County,"3,546","2,929","2,473","$9,289,568.72 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Lauderdale County,166,119,88,"$248,922.28 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Lawrence County,12,7,5,"$2,797.98 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Lee County,66,49,41,"$278,855.20 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Limestone County,101,72,48,"$117,618.09 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Macon County,84,55,34,"$58,420.49 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Madison County,469,332,245,"$696,066.62 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Marshall County,29,24,17,"$151,654.37 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Mercer County,1,1,0,
1466,5/12/2003,2003,DR,Severe Storms,AL,Mobile County,"25,171","21,934","16,609","$29,514,772.81 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Monroe County,357,216,162,"$189,968.69 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Morgan County,108,91,67,"$419,562.26 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Randolph County,65,40,29,"$70,956.35 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Russell County,17,10,9,"$28,219.80 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Shelby County,73,45,34,"$95,609.12 "
1466,5/12/2003,2003,DR,Severe Storms,AL,St. Clair County,233,178,123,"$567,847.20 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Talladega County,195,154,90,"$284,201.98 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Tallapoosa County,19,16,9,"$83,685.33 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Tuscaloosa County,22,14,13,"$58,420.35 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Walker County,89,67,49,"$83,614.82 "
1466,5/12/2003,2003,DR,Severe Storms,AL,Washington County,861,665,510,"$1,053,042.09 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Cayuga County,311,231,135,"$149,532.71 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Monroe County,"18,590","15,888","12,875","$23,586,829.40 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Oneida County,92,62,31,"$40,884.76 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Onondaga County,567,373,212,"$302,202.60 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Ontario County,288,209,119,"$159,711.04 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Oswego County,"1,556","1,157",723,"$754,115.21 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Seneca County,38,26,14,"$18,945.88 "
1467,5/12/2003,2003,DR,Severe Ice Storm,NY,Wayne County,"1,504","1,195",755,"$860,465.59 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Adams County,87,47,27,"$137,092.28 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Alexander County,159,122,95,"$179,024.37 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Brown County,8,3,1,"$12,491.87 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Fulton County,27,13,6,"$19,941.66 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Greene County,18,13,9,"$32,175.67 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Hancock County,5,3,1,"$1,072.00 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Mason County,14,3,1,$150.00 
1469,5/15/2003,2003,DR,Severe Storms,IL,Massac County,92,58,33,"$185,980.29 "
1469,5/15/2003,2003,DR,Severe Storms,IL,McDonough County,6,2,0,
1469,5/15/2003,2003,DR,Severe Storms,IL,Pike County,50,36,28,"$215,909.79 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Pope County,38,28,16,"$48,283.63 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Pulaski County,242,190,148,"$505,898.95 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Schuyler County,5,2,1,$150.00 
1469,5/15/2003,2003,DR,Severe Storms,IL,Tazewell County,185,111,74,"$291,128.18 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Union County,5,3,3,"$9,984.33 "
1469,5/15/2003,2003,DR,Severe Storms,IL,Woodford County,16,10,6,"$5,074.96 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Calhoun County,11,7,5,"$33,500.78 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Chickasaw County,96,71,43,"$320,084.83 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Clay County,17,14,6,"$8,472.92 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Itawamba County,11,10,8,"$114,276.00 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Lee County,5,3,1,"$1,157.52 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Lowndes County,14,10,7,"$19,617.81 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Monroe County,119,90,48,"$234,966.99 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Pontotoc County,10,8,4,"$6,356.94 "
1470,5/23/2003,2003,DR,Severe Storms,MS,Webster County,5,2,2,"$2,118.66 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Anderson County,3,3,3,"$3,590.52 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Boyd County,42,32,29,"$131,420.90 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Boyle County,3,2,2,"$3,418.57 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Breckinridge County,5,5,5,"$16,328.90 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Bullitt County,2,2,2,"$3,425.85 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Carter County,434,367,316,"$1,355,198.94 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Crittenden County,9,2,1,"$3,094.74 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Elliott County,18,14,13,"$21,677.89 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Estill County,236,195,169,"$305,854.42 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Fleming County,64,46,40,"$252,877.39 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Garrard County,2,2,2,"$7,800.42 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Graves County,63,52,34,"$131,995.05 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Grayson County,8,7,5,"$9,802.67 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Greenup County,145,127,109,"$348,968.58 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Hardin County,30,19,9,"$91,529.32 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Hart County,6,1,1,$58.19 
1471,6/3/2003,2003,DR,Severe Storms,KY,Henderson County,14,7,6,"$33,292.32 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Hopkins County,6,5,3,"$6,777.27 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Jefferson County,25,14,10,"$14,227.65 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Jessamine County,4,4,3,"$9,921.70 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Knox County,25,19,18,"$26,681.35 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Lawrence County,69,52,46,"$156,454.82 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Lewis County,118,105,85,"$375,336.44 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Madison County,65,53,44,"$153,882.93 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Mason County,10,5,3,"$18,553.67 "
1471,6/3/2003,2003,DR,Severe Storms,KY,McLean County,5,5,4,"$29,113.00 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Meade County,11,9,8,"$29,394.08 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Mercer County,30,17,8,"$111,628.20 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Nelson County,8,4,2,"$8,618.45 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Owsley County,17,16,14,"$43,855.21 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Perry County,210,111,84,"$224,474.24 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Rowan County,51,38,26,"$129,057.26 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Union County,3,1,1,"$1,217.16 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Washington County,5,5,2,"$3,714.30 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Webster County,45,30,14,"$41,413.85 "
1471,6/3/2003,2003,DR,Severe Storms,KY,Woodford County,3,2,2,"$4,155.32 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Benton County,20,12,5,"$7,403.54 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Chicot County,52,37,30,"$65,404.12 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Cleburne County,36,29,23,"$150,715.73 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Columbia County,"1,164","1,014",769,"$1,147,438.83 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Conway County,50,34,27,"$65,031.75 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Craighead County,17,14,10,"$15,433.17 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Crittenden County,284,210,165,"$675,175.82 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Cross County,175,145,110,"$312,486.38 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Faulkner County,71,56,45,"$116,906.37 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Fulton County,5,5,2,"$4,541.73 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Jackson County,51,43,35,"$81,673.32 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Lonoke County,26,24,20,"$71,778.22 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Nevada County,134,116,83,"$122,677.77 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Perry County,8,8,7,"$62,744.47 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Phillips County,"2,629","2,399","1,590","$3,112,886.23 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Poinsett County,152,122,93,"$286,546.54 "
1472,6/6/2003,2003,DR,Severe Storms,AR,St. Francis County,51,29,21,"$45,739.57 "
1472,6/6/2003,2003,DR,Severe Storms,AR,White County,270,215,159,"$912,851.67 "
1472,6/6/2003,2003,DR,Severe Storms,AR,Woodruff County,55,41,25,"$40,241.14 "
1473,6/6/2003,2003,DR,Severe Storms,AS,Eastern District,687,673,519,"$948,382.60 "
1473,6/6/2003,2003,DR,Severe Storms,AS,Western District,"5,509","5,431","3,980","$8,730,630.06 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Berkeley County,98,81,68,"$216,980.29 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Boone County,252,220,169,"$740,911.93 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Cabell County,175,144,123,"$387,439.11 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Doddridge County,88,75,64,"$357,349.05 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Harrison County,224,179,138,"$301,383.28 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Kanawha County,"1,178",985,809,"$2,796,627.07 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Lincoln County,204,176,136,"$300,699.21 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Logan County,537,461,351,"$1,064,336.12 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Marion County,36,28,21,"$37,088.68 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Mason County,131,106,86,"$316,642.41 "
1474,6/21/2003,2003,DR,Severe Storms,WV,McDowell County,258,232,164,"$316,014.12 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Mingo County,578,521,432,"$1,233,906.58 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Monongalia County,376,331,261,"$724,759.12 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Nicholas County,109,91,80,"$201,209.52 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Preston County,47,37,28,"$63,836.68 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Putnam County,101,85,71,"$227,537.57 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Ritchie County,48,37,33,"$173,910.68 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Wayne County,530,469,389,"$1,026,229.37 "
1474,6/21/2003,2003,DR,Severe Storms,WV,Wyoming County,220,189,136,"$391,088.04 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Boyd County,39,28,22,"$55,636.80 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Breathitt County,324,295,218,"$704,758.61 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Carter County,260,233,177,"$596,971.65 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Clay County,154,129,104,"$196,860.70 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Elliott County,32,24,21,"$53,191.87 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Floyd County,770,716,570,"$1,661,851.18 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Greenup County,44,32,25,"$71,190.92 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Harlan County,51,43,34,"$80,505.98 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Johnson County,26,23,16,"$34,172.00 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Knott County,496,443,336,"$992,798.86 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Knox County,94,84,72,"$114,684.26 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Lawrence County,60,50,29,"$59,367.82 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Leslie County,264,236,176,"$290,695.61 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Letcher County,41,37,24,"$38,238.30 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Lewis County,27,22,21,"$45,113.24 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Magoffin County,156,131,106,"$392,255.41 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Martin County,144,116,95,"$231,095.25 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Owsley County,24,21,14,"$39,018.68 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Perry County,404,340,234,"$450,551.10 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Pike County,415,358,257,"$503,186.21 "
1475,7/2/2003,2003,DR,Severe Storms,KY,Rowan County,11,9,7,"$9,560.61 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Adams County,372,316,258,"$1,061,477.46 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Allen County,570,496,384,"$913,820.24 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Blackford County,22,15,13,"$24,777.68 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Boone County,18,10,8,"$21,687.26 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Carroll County,188,158,137,"$701,289.06 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Cass County,309,232,190,"$541,808.19 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Clay County,72,44,28,"$46,466.07 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Clinton County,45,39,33,"$142,267.66 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Delaware County,216,171,130,"$267,350.30 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Fountain County,10,5,5,"$31,578.59 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Fulton County,6,4,4,"$5,624.63 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Grant County,76,60,53,"$151,183.67 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Hamilton County,98,75,64,"$327,373.49 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Hancock County,10,6,5,"$7,377.48 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Henry County,22,16,12,"$28,279.41 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Howard County,"2,427","2,087","1,760","$5,434,795.28 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Huntington County,74,53,45,"$101,202.81 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Jasper County,158,132,113,"$341,409.60 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Jay County,66,60,52,"$166,267.22 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Kosciusko County,12,10,7,"$10,875.68 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Lake County,345,245,173,"$379,140.15 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Madison County,151,117,102,"$313,710.95 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Marion County,245,161,102,"$237,361.09 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Miami County,138,111,88,"$198,011.52 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Montgomery County,9,8,6,"$18,295.99 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Morgan County,25,18,16,"$68,059.70 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Newton County,31,27,20,"$45,360.11 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Noble County,2,1,0,
1476,7/11/2003,2003,DR,Severe Storms,IN,Parke County,185,101,48,"$97,575.65 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Porter County,17,8,4,"$10,926.90 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Pulaski County,10,9,8,"$11,538.89 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Randolph County,22,20,14,"$30,585.80 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Tippecanoe County,76,66,57,"$277,672.91 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Tipton County,162,140,120,"$443,573.88 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Vanderburgh County,37,32,22,"$60,788.83 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Vigo County,34,23,16,"$79,809.99 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Wabash County,42,31,27,"$47,343.92 "
1476,7/11/2003,2003,DR,Severe Storms,IN,Warren County,9,9,9,"$34,853.57 "
